adult,id,overview,popularity,title,vote_average,vote_count,release_year,release_month,genre,country,principal_cast,director
False,132144,Documents the rise of the right-wing movement against Allende.,0.057128,The Battle of Chile - Part I,6.3,4.0,1975,Marzo,Documentary,Chile,,
False,132148,Chronicles the events immediately surrounding the CIA- supported coup itself.,0.004351,The Battle of Chile - Part II,6.8,4.0,1976,Marzo,Documentary,Chile,,Patricio Guzmán
False,132150,Guzmán’s final instalment shifts from covering the actions of Allende’s opponents to those who battled to revive &amp; promote their toppled leader’s vision for a new Chile.,0.112442,The Battle of Chile - Part III,6.0,3.0,1979,Marzo,Documentary,Chile,,Patricio Guzmán
False,335053,"During the never-ending TV taping for a New Year's Eve program, peoples personal lives clash and eventually explode out into the open.",3.502256,My Big Night,5.2,49.0,2015,Octubre,Comedy,Spain,,
False,115301,"In Mexican Revolution times, a guerrilla general and his troops take the conservative town of Cholula, near by Mexico City. As the revolutionaries mistreat the town's riches, Armendáriz falls for beautiful and wild Beatriz Peñafiel, the daughter of one of the town's richest men.",0.348704,Enamorada,6.5,5.0,1946,Diciembre,Drama,Mexico,,
False,117457,"Mercedes (Marga Lopez) dances for money with the clients of Salon Mexico, a famous cabaret in Mexico City. Her younger sister Beatriz (Derbez) studies in an expensive private school, paid by Mercedes. Obviously, young Beatriz doesn't know about her sister's job. Troubles begin when Mercedes wins a danzon contest with Paco (Acosta), her pimp. Paco refuses to share the prize with Mercedes, so she steals the money when he's sleeping.",1.009443,Salon Mexico,6.0,2.0,1949,Febrero,Drama,Mexico,,
False,118009,"In México City, a Cuban dancer from ""Cabaret Changó"" rescues a baby from a garbage can and decides to raise him, but her pachuco pimp gets in her way.",0.253987,Victims of Sin,5.0,2.0,1951,Febrero,Crime,Mexico,,
False,61002,"In postwar London a young graduate and his girlfriend decide to marry. Her well-to-do parents are not convinced, but they agree once he has got a £5.10.0 job and a 30/- a week single-room flat. The newly-weds find money fearfully tight, the flat cramped, the neighbours a trial, and her parents always hovering. Can faith conquer all? Is there some way of getting rid of tea-leaves except down the sink?",0.407544,"For Better, for Worse",7.8,2.0,1954,Junio,Comedy,United Kingdom,,J. Lee Thompson
False,248424,"Andres (Jean Pierre Agostini) it's a fan of Los Leones del Caracas one of the principal baseball teams of Venezuela. Julissa (Juliette Pardau) it's a fan of Los Navegantes del Magallanes, the rival team. One day Andres gets tickets to see the game in Magallanes VIP Zone. He meets Julissa and her dad who is not only fan but one of the team's managers. Andres and Julissa will fall in love and will have to pretend to be fan of the other's team. But soon trouble will arise.",0.519523,"Papita, Maní, Tostón",8.3,6.0,2013,Diciembre,Comedy,Venezuela,,
False,389995,"Florencia, a rising actress, ends up falling in love with her co-star, a famous film star. When they decide to marry, Florencia becomes aware that in reality she fell in love with the character and that her husband is indeed a real idiot.",9.915094,Me casé con un boludo,6.0,12.0,2016,Marzo,Comedy,Argentina,Adrián Suar,
False,351454,"It’s 1948 and the Cold War has arrived in Chile. In the Congress, prominent Communist Senator and popular poet Pablo Neruda accuses the government of betraying the Party and is stripped of his parliamentary immunity by President González Videla. The Chief of Investigative Police instructs inspector Óscar Peluchonneau to arrest the poet. Neruda tries to escape from the country with his wife, the painter Delia del Carril, but they are forced to go underground.",6.997583,Neruda,6.1,58.0,2016,Junio,Drama,United States of America,Gael García Bernal,
False,134362,"Each year, hundreds of Central American migrants try to cross the northern border of Mexico on the freight train known as the Beast. That trip is usually the most dangerous journey of their lives. On the road many lost their dreams, their body parts and even their lives. Crossing Mexico is their biggest challenge, here are victims of discrimination, violence and even murder. This film portrays the suffering of those people who travel in search of a better life.",0.049089,The Beast,8.0,1.0,2010,Enero,Documentary,Mexico,,
False,332872,"The film spans 30 years in Julieta’s life from a nostalgic 1985 where everything seems hopeful, to 2015 where her life appears to be beyond repair and she is on the verge of madness.",6.768165,Julieta,7.0,246.0,2016,Abril,Drama,Spain,,
False,391617,"Tomás Kóblic, a former pilot and captain of the Argentinian Navy, disobeys an order and becomes a fugitive in order to survive. He chooses to hide in a small town in the south of the country, where his presence will catch the attention of the unscrupulous and violent local marshal.",0.93037,Kóblic,6.3,15.0,2016,Abril,Drama,Argentina,Ricardo Darín,
False,391375,"A lovable dog named Bandit starts stealing cash to help his adopted family, he unwittingly sets them on a collision course with his dangerous ex-partner.",0.659235,The Bandit Hound,8.0,2.0,2016,Abril,Comedy,United States of America,,
False,353989,A disenfranchised 16-year-old girl connects to an older man on the internet and after a brief one-sided affair descends into obsession and anorexia.,2.088404,Abzurdah,7.0,16.0,2015,Junio,Drama,Argentina,,
False,26521,"In medical school of an elite university, campus starts sown with corpses. The police have no clue who is responsible for the carnage. Nobody suspected Barbara, a beautiful young innocent looking whose only concern seems to be the fashion. However, under the facade of frivolity, hides the most lethal and unforgiving of the killer: Barbykiller, the psychopath who reinvents the term ""fashion victim"".",1.17307,Sexy Killer: You'll Die for Her,4.8,15.0,2008,Octubre,Comedy,Spain,,
False,379220,"When a woman visits a Chinese doctor, she discovers her pain is due to pent-up rage, and the only cure is to fully express herself, whatever may come.",2.00768,No Filter,6.1,31.0,2016,Enero,Comedy,Chile,,
False,91950,A look at the history and traditions of flamenco music and dance.,0.428917,Flamenco Flamenco,6.6,4.0,2010,Noviembre,Music,Sin info,,
False,323372,"Anna Fritz is a beautiful and famous actress. Suddenly her body is found in a hotel and the news of her death goes around the planet. The young, shy caretaker Pau works at the hospital where they carried the body of Anna Fritz. He and his friends  decide to take pictures of the body of Anna Fritz.  They decide they could make love to her and nobody would know. They are in front of Anna Fritz ... and can do with it what  they want.",7.043286,The Corpse of Anna Fritz,6.1,52.0,2015,Marzo,Drama,Spain,,
False,258755,"At the age of 14 the world around you changes at a dizzying speed. But what if actually it's you that changing? What if these changes take you away from what up until now, has been your world? Ibrahim and Rafa are going to suffer these changes for themselves, experiencing first love in a way they never could have imagined. And having to keep it Hidden away.",2.036082,Hidden Away,7.6,26.0,2014,Octubre,Romance,Spain,Germán Alcarazu,Mikel Rueda
False,401895,"A young policemen witnesses a bank robbery which will become his first case. To catch the thieves he will infiltrate himself as one of the gang members. At first it works, but it won't be so easy afterwards.",0.036471,Brigada criminal,5.0,1.0,1950,Diciembre,Sin info,Sin info,,
False,185738,"The story of the encounter between a boy and a girl. He confesses that he fell in love with her at first sight, but she does not believe him. However, as they walk through the night in Madrid, they share their desires, secrets, and maybe a few little lies. But soon the film brings us back to the harsh reality of power struggles, psychological games and conflicts between the sexes. Stockholm thus offers an incredible reading of the relations between young people today.",1.572629,Stockholm,6.9,20.0,2013,Abril,Drama,Spain,,
False,95700,"Jairo is a teenager living in a marginal world, in a neighborhood full of drugs and assaults. Tired of poverty and his family hell, he is forced to resort to violence. He thinks his only way out of misery through the world of crime, so he decides to participate in an assault to get money with which to regain their dignity.",0.522592,Sicario,6.6,4.0,1994,Julio,Sin info,Sin info,,
False,48502,"After retiring to the beautiful Mexican town of Guanajuato, a 70 year old decides to follow his dreams and enroll at the university where he stumbles upon a new generation and they are bound together by the novel Don Quijote de la Mancha.",0.318437,El Estudiante,6.6,5.0,2010,Octubre,Foreign,Mexico,,
False,196324,"In the city of Santiago, four characters struggle to reach their goals: a psychologist who wants to help other women and save their lives, a hairdresser who wants to buy a car, a musician who wants to play in a philharmonic orchestra, and a young woman who simply survives in the city, but each of them obtains something unexpected and different from what they wanted.",1.084768,The Good Life,7.0,4.0,2008,Agosto,Drama,France,,
False,156967,"Kishan Singh. a retired teacher from India, comes out to the US to visit his son Raj. Raj's American-bom wife Laura used to write poetry but 'Life gets in the way of art'. Kishan's presence and the problems raised from gender and cultural expectations cause tension. When Kishan decides to stay indefinitely, conflict erupts. A series of poignant episodes help Laura appreciate Kishan's zest for life and at the same time enable Raj and Laura to examine their lives in a new light.",0.001362,The Journey,0.0,0.0,1997,Enero,Sin info,United States of America,,
False,41294,"Fidencio Borer (Cantinflas) an apothecary in a village on the northern border of Mexico discovers some old title of a mine in Arizona and decides to claim them. Trying to cross the border is a border guard intercepted by exaggerating in the line of duty. On the way is captured by a tribe of Apaches and is about to be burned alive, but thanks to the Great Head Horse Lying having toothache and learns that the prisoner it can heal, ordered his release on the condition that the cure. Fidencio would take the wheel and gets the eternal friendship of the Chief apache.",0.549598,¡Por mis... pistolas!,5.0,3.0,1968,Agosto,Adventure,Mexico,,
False,45192,Mario Moreno portrays a professor in this movie. A small town in the middle of no where requests the school Mario Moreno is working in for a teacher. He ends up going to give the town a hand. When he arrives he comes to know the corrupt leaders who through out the movie try to make him leave. Although he is being harassed you can see how much he cares for the kids and their circumstances. He deals with problems by using his hilarious comments.,1.15292,El profe,5.5,4.0,1971,Abril,Comedy,Mexico,,
False,64694,"Javier se ha casado con María, el amor de su vida, y ahora lo único que desea es estar feliz con ella el resto de su vida, pero el destino se la quita poco después de la boda. Ahora Javier está enredado en sus emociones: ¿cómo aceptará la muerte de su mujer para encontrar nuevamente el amor?",0.55308,"No eres tú, soy yo",5.8,13.0,2010,Agosto,Drama,Mexico,,
False,359641,"Argentina continues Saura’s lyrical exploration of the essence, talent and patrimony of popular dance and song in both fiction and documentary",0.105185,Argentina,3.3,2.0,2015,Septiembre,Music,Argentina,,
False,41004,It's about a country doctor that comes to the city while a clinic is built in his home town....he rubs off his care and compassion on others at the hospital with his humor and wit.,1.020615,El señor doctor,5.6,4.0,1965,Octubre,Comedy,Mexico,,
False,145481,"A new vision of the Knight of the sad figure, which lives obsessed by the chivalry and its codes of honor. Accompanied by his unusual squire Sancho Panza, Don Quixote recalls some of the adventures they've shared.",0.872694,Don Quijote cabalga de nuevo,5.2,3.0,1973,Marzo,Comedy,Mexico,,
False,82776,"Mateo Melgarejo (played by Mario Moreno ""Cantinflas"") is a notary public and scribe for the illiterate people of Santo Domingo, a neighborhood north of Mexico City's Zócalo. A squatter friend asks for his help in negotiating with the land census bureau to regularize a land title. After a great deal of frustration with the government bureaucracy, he writes a letter to the cabinet minister, earning an audience with him. The minister hires Melgarejo to reform the bureau, and the appointee proceeds to lecture the officials on their duties in a democratic society. At the end, he gives up the post, returning to Santo Domingo to help its poor residents.",0.035443,El ministro y yo,6.0,1.0,1977,Enero,Comedy,Mexico,,
False,41298,"Follows Diogenes as he goes about his day as a police officer. He's prone to do things the right way, surrounded by a pretty much corrupt &amp; citizen distant police department, &amp; always resolves his duties with a personal method.",0.315732,El patrullero 777,7.0,2.0,1978,Abril,Comedy,Mexico,,
False,45191,"A cheerful sweeper collects garbage dancing, and the maids of the neighborhood get jealous because he invites another woman out.",0.311993,El barrendero,6.5,5.0,1982,Mayo,Comedy,Mexico,,
False,342213,Sin info,0.000464,La caliente niña Julietta,0.0,0.0,1981,Marzo,Comedy,Spain,,
False,351809,"On a rainy morning six armed men in disguise rob a bank in Valencia .But what seemed like an easy heist quickly goes wrong with nothing unfolding as planned, and mistrust quickly builds between the two leaders of the gang.",4.987123,To Steal from a Thief,6.1,103.0,2016,Marzo,Crime,Argentina,Luis Tosar,
False,46879,"Alejandro is an elderly writer, and is driving back to the small costal village where he was born and raised...",0.343522,Films to Keep You Awake: Spectre,5.6,9.0,2006,Julio,Drama,Spain,,Mateo Gil
False,165401,"A honeymooning couple become entangled in a plot to recover plates for counterfeiting US dollars. SHE thinks she's just retired from a government 'dirty jobs' department, but her superiors have other ideas. HE thinks she's a retired travel agent. Set in Spain, there's a constant flow of visual jokes, mainly at the expense of a group of incompetent thieves who are in hot pursuit of the plates. Many of the jokes are predictable, but there's enough to keep almost everyone amused.",0.140197,Honeymoon Academy,8.0,1.0,1990,Mayo,Drama,United States of America,Kim Cattrall,
False,208173,Sin info,0.01575,El río que nos lleva,0.0,0.0,1988,Septiembre,Sin info,Sin info,,
False,340712,"'Gabo, The Magic of Reality' is a story about the incredible power of human imagination, which follows the interwoven threads of Gabriel García Márquez's life and work - ""Gabo"" to all of Latin America - with the narrative tension of an investigation.",0.057737,Gabo: The Creation of Gabriel Garcia Marquez,7.0,1.0,2015,Abril,History,Spain,,
False,365709,"Hugo Vartan is an author looking for a juicy story for his next book. He comes across one in the form of the sister of his flatmate's boyfriend, who has been hospitalised in a psychiatric ward for, seemingly, murdering her partner, beheading him with a knife and sticking his head on the steering wheel of her car.",0.062357,Berserker,4.0,1.0,2015,Noviembre,Mystery,Spain,,
False,118195,The story about a family that must maintain an insatiable grandmother,0.000603,Grandma,7.0,1.0,1979,Mayo,Drama,Argentina,,
False,268666,"A journey into the intricacies of mixed-race Japanese and their multicultural experiences in modern day Japan. For some hafus, Japan is the only home they know, for some living in Japan is an entirely new experience, and the others are caught somewhere between two different worlds.",0.014958,Hafu,0.0,0.0,2013,Abril,Documentary,United States of America,,
False,256916,Sin info,0.376985,Sus ojos se cerraron y el mundo sigue andando,5.0,1.0,1998,Enero,Sin info,Argentina,,Jaime Chávarri
False,402042,"2016 marks the 500th anniversary of the death of Hieronymus Bosch. It is almost the only information about the artist of The Garden of Earthly Delights that we can put a precise date to. Bosch, the garden of dreams is a film about his most important painting and one of the most iconic paintings in the world: The Garden of Earthly Delights.",0.331978,Bosch. The Garden of Dreams,0.0,0.0,2016,Junio,Documentary,France,,
False,300596,"A rural couple in crisis, who have a brother and sister with urban problems, and all of them trying to find a solution.",1.235675,Sidetracked,6.1,22.0,2015,Enero,Comedy,Spain,Raúl Arévalo,
False,296865,"When Sonia receives the news that her husband’s cancer has progressed to a critical stage, she races to secure the insurance company’s approval for the care that can help him. Met with indifference and negligence at every turn, Sonia’s desperation triggers a primal survival instinct as a series of increasingly violent confrontations unfold. A sharp, urgent tale of a distraught woman intent on protecting her family at all costs, Rodrigo Plá’s latest film is an engrossing combination of thriller, drama and timely socio-political commentary. .",1.016876,A Monster with a Thousand Heads,5.9,11.0,2016,Marzo,Drama,Uruguay,,
False,317930,"A disgruntled Mexican cop is forced to work with a teenage hacker to hunt down the criminals who killed his wife, and dismantle their operation.",0.968473,Compadres,5.2,17.0,2016,Marzo,Action,Sin info,Omar Chaparro,
False,358505,"María Nieves Rego (80) and Juan Carlos Copes (83) met when they were 14 and 17, and they danced together for nearly fifty years. In all those years they loved and hated each other and went through several painful separations. Now, at the end of their lives, the two dancers are willing to open up about their love, their hatred, and their passion. In ""Our Last Tango"" Juan and María tell their story to a group of young tango dancers and choreographers from Buenos Aires, who transform the most beautiful, moving and dramatic moments of the  lives into incredible tango-choreographies.  These beautifully-shot performances compliment the soul-searching interviews and documentary moments of the film to make this an unforgettable journey into the heart of the tango.",1.167896,Our Last Tango,7.0,6.0,2015,Septiembre,Documentary,Germany,,
False,27605,"True story of thirteen totally normal young women that suffered harsh questioning and were put in prison under made up charges of helping the rebellion against Franco back in the 1940s. Despite of their innocence, the thirteen were soon executed without even a trace of evidence of any wrong doing.",0.842613,The 13 Roses,6.5,14.0,2007,Octubre,Drama,Spain,,
False,267802,"Nicté is the best Tourist Guide in the Riviera Maya, her tours are full of unique adventures! She takes tourists to spectacular places where nobody dares to go: swimming in cenotes, tossing for zip lines, snorkeling with turtles and trying local delicacies are some of the experiences her customers will never forget. Suddenly, the local company she works for is bought by a multinational and Nicté will be forced to start from scratch to form her own company.",0.876897,Cambio de Ruta,7.4,8.0,2014,Mayo,Sin info,Sin info,,
False,55426,"In the continent of Cruzon, an impending war between the Kingdom of Krisna and the nation of Athens is brimming. The people of this land are able to use quartz for whatever purpose they desire. Yet one person, Rygart Arrow, is not. He is an ""un-sorcerer,"" a person unable to use quartz. But this characteristic will enable him to pilot an ancient Golem, one strong enough to put up a fight against the invading army of Athens.",0.775251,Broken Blade: Book One - The Time of Awakening,6.3,6.0,2010,Mayo,Action,Japan,,
False,360809,"Unable to fly the nest due to the economic crisis that grips Spain, a penniless, young couple have trouble consummating their fledgling relationship in their parents' homes.",0.11171,Pikadero,0.0,0.0,2015,Septiembre,Drama,United Kingdom,,
False,54837,A naïve rookie in the Mexican highway patrol has to adapt to survive as he contends with dangerous drug-runners and widespread corruption.,0.160818,Highway Patrolman,8.0,2.0,1991,Diciembre,Action,United States of America,Roberto Sosa,
False,320037,Sin info,0.093167,Función de noche,5.0,1.0,1981,Septiembre,Drama,Spain,,
False,51822,"Renata is a young high-class girl and Ulises is a poor guy. They both fall in love, but they must fight against everyone, specially Renata's rich parents, who want to stop their love by sending her to Canada. The story remarks the difference between social classes in mexico City, and their characters risk everything just to save their love.",1.138867,Love Hurts,6.5,25.0,2002,Noviembre,Drama,Sin info,,
False,361705,"Birdboy and his animal friends plan their escape from an ecologically devastated island in this surreal, animated fantasy.",0.272941,Birdboy: The Forgotten Children,7.7,7.0,2015,Septiembre,Animation,Spain,,
False,265314,"Tells the story of the most prominent bank robber in the history of Mexico, his crimes, his different personalities, his career as a charro with a mariachi band, his getaways and the strange relationship he had with the one who finally came to stop him. Based on the true story of Alfredo Ríos Galeana.",0.055398,Mexico's Most Wanted,6.0,1.0,2013,Noviembre,Crime,Sin info,Tenoch Huerta,
False,198518,"Originally Actas De Marusia, this Mexican film re-creates a dark chapter in the history of Chile. The scene is a small Chilean mining town in 1907. Suffering under the despotic rule of the British mine owners, the workers stage a revolt. The government's solution is to utterly destroy the town rather than allow the rebellion to spread. Letters from Marusia was adapted from a novel by Patricio Manns, which in turn was based on eyewitness accounts of the 1907 massacre.",0.24592,Letters from Marusia,4.8,5.0,1976,Junio,Drama,Mexico,Gian Maria Volonté,Miguel Littín 
False,317903,"In 2013 a psychiatric clinic which served for more than 50 years caring for patients in Mexico City was demolished. A few months before its demolition, four young men came to investigate the clinic, determined to discover the truth about rumors of strange and paranormal events, recording everything with which they encounter. Today, the whereabouts of these four young men are unknown, remaining only fragments of their recordings.",0.996435,Archive 253,4.2,11.0,2015,Febrero,Horror,Sin info,,
False,364615,"Toro (Spanish for ""Bull"") is a young con man and the right hand of Romano, a powerful mob boss in Torremolinos, Málaga (Andalusia, south to Spain). After Toro decides to leave Romano to get a life free of crime, his last sting fails, resulting one of his brothers dead and he sent to jail. Five years later, Romano realizes that López, Toro's older brother, is robbing him money from his tourism business and he orders to kidnap Diana, López's little daughter, until this one get back the money. Without options, López visits Toro, now a touristic driver with the third grade prison close to get the parole, who only wants to be free to marry his girlfriend Estrella. When Toro accepts to help López and both meet Romano looking for a solution, Toro ends attacking Romano's men and fleeing with Diana, trying to escape from Romano's revenge. But Romano starts a ruthless searching for they three, meanwhile Toro counts the hours to back the prison according to the third grade...",2.197914,Toro,5.5,40.0,2016,Abril,Drama,Spain,,
False,370978,"Through five stories, the movie addresses sex and love: Paco and Ana are a marriage looking for reactivate the passion of their sexual relations, long time unsatisfied; Jose Luis tries to recover the affections of his wife Paloma, sit down on a wheelchair after an accident which has limited her mobility; Mª Candelaria and Antonio are a marriage trying by all way to be parents, but she has the trouble that no get an orgasm when make love with him; Álex try to satisfy Natalia's fantasies, while she starts to doubt if he finally will ask her in marriage; and finally, Sandra is a single woman in a permanent searching for a man to fall in love. All them love, fear, live and explore their diverse sexual paraphilias and the different sides of sexuality, trying to find the road to happiness.",5.248189,"Kiki, Love to Love",6.4,93.0,2016,Abril,Comedy,Spain,,
False,149459,"A girl, who lives together with her cousin who earns some money by dealing and her boyfriend who is a policeman, is regularly transporting some drugs from Marocco for her cousin. As all of them smoke grass from time to time there is need for more. Deciding to take a friend of hers who has just left home down to Marocco for a transport she gets problems because it is the first time for her friend and this makes it difficult. But as all are very open minded there is no problem they would not try to solve. Written by Volker Boehm",0.562708,Going Down in Morocco,5.6,9.0,1989,Abril,Comedy,Spain,,
False,264729,"Two young Spanish men, with a university education, are tired of unemployment and decide to move to Germany. But soon they will find out that finding a better living is not as easy as they expected.",3.173875,Off Course,6.0,66.0,2015,Marzo,Romance,Spain,Yon González,
False,124198,"The godmother and Perla are the world to ""the little girl,"" a world defined by the four walls of a studio apartment with one window looking nowhere. Only space and alter the monotony, the blood transfusion sessions to which must be submitted Pearl and almost anonymous sexual encounters of the baby.",0.444774,Monobloc,5.0,1.0,2006,Octubre,Sin info,Argentina,,
False,347666,Sin info,1.154832,We Need to Talk,5.6,16.0,2016,Febrero,Comedy,Spain,Hugo Silva,
False,391618,"During a long night of August, some people have different experiences that leave a deep impression in them. Linked by a radio night show, all them cross the city of Barcelona, not knowing that their fates will collide with each other in unexpected ways.",1.051531,Rumbos,6.3,18.0,2016,Abril,Comedy,Sin info,Carmen Machi,
False,79779,"Agent Jesus Juarez (aka Chucho) has always played the Devil in his town's Nativity Play. This Christmas, when the new pastor of the church recasts the role, the two men engage in a battle between good and evil.",0.967735,Pastorela,6.0,7.0,2011,Noviembre,Fantasy,Mexico,,
False,325385,"A portrait of Alejandro Jodorowsky’s young adulthood, set in the 1940s and 50s, in the electric capital city of Santiago. There, he decides to become a poet and is introduced, by destiny, into the foremost bohemian and artistic circle of the time.",2.522699,Endless Poetry,7.7,27.0,2016,Marzo,Fantasy,United Kingdom,,
False,311215,"When El Mono dies, his three longtime friends try to recover from the loss and want to secure his little girl's future. But for Fernando, Mauricio and El Ruso this will not be easy. They decide to recover a big investment El Mono had made when he had bought a soccer player who was supposed to become a star.",0.469509,Roles in the Wind,6.1,8.0,2015,Enero,Comedy,Argentina,,
False,418072,"Pedro Ruiz is a Dominican real estate broker by day and a savvy but out-of-luck thief by night. Desperate to look for respect climbing the money ladder the easy way, he gets in the wrong mansion at the wrong time.",0.023066,Peace Code,0.0,0.0,2014,Septiembre,Crime,Dominican Republic,,
False,408537,"After refusing big and prestigious awards all over the world, Mr. Mantovani, Literature Nobel Prize winner, accepts an invitation to visit his hometown in Argentina, which has been the inspiration for all of his books. It turns out that accepting this invitation is the worse idea of his life. Expect the unexpected when you have used real people as characters in your novels!",3.614272,The Distinguished Citizen,7.3,37.0,2016,Septiembre,Comedy,Argentina,,
False,378087,Sin info,1.997362,El pregón,5.3,25.0,2016,Enero,Comedy,Spain,,
False,375794,A thief gets a job at a school in order to retrieve the money he hid awhile ago.,19.454717,No manches Frida,7.4,48.0,2016,Septiembre,Comedy,Sin info,,
False,351232,"Gaby, Fer's mother and Silvia, Diego's mother, live their lives happily, until one day, due to Diego's kidney disease they find out that the kids were switched at birth. In order to save Diego’, both mothers end up in a legal battle to see who will have the custody of which kid.",0.56785,Parallel Courses,4.0,4.0,2016,Mayo,Drama,Sin info,,
False,322455,Sin info,0.001744,The Burgos Trial,0.0,0.0,1979,Agosto,Documentary,Spain,,Imanol Uribe
False,411638,"The tentative romance between a gentle Madrid labourer and a working single mother becomes a struggle for survival when the woman’s violent boyfriend returns from prison, in the gritty, suspenseful debut feature from Spanish actor Raúl Arévalo.",16.719657,The Fury of a Patient Man,6.7,105.0,2016,Septiembre,Thriller,Spain,,
False,43776,"At a rundown bus station in rural Cuba, the line of passengers waiting just keeps getting longer. The problem is that every bus that passes by is already full. Their only hope is to wait for the station's bus to be fixed. As the disparate group settles in, relationships start forming between the passengers: Emilio, a young engineer, becomes smitten with a beautiful young woman who is en route to meet her Spanish fiancé, a blind man gets support from the others to go to the head of the line. Frustration and disorder reign when the one bus brakes down and no one can leave. Resigned to working together, the group magically transforms the station into a beautiful place where no one wants to leave.",0.581016,The Waiting List,6.4,7.0,2000,Junio,Drama,Cuba,,Juan Carlos Tabío
False,331642,"Encarna, a thirtysomething girl of Móstoles (Madrid) is trapped in a life without changes, at the side of her lifelong boyfriend and with a job absent of incentives. Stigmatized by the famous Spanish sketch of the ""Empanadillas de Móstoles"", Encarna looks for a way to escape her boring life.",0.719873,Born to Win,3.8,11.0,2016,Mayo,Comedy,Spain,,
False,81463,A man seeks revenge after a biker gang murders his family.,1.857454,Mad Foxes,6.2,10.0,1981,Enero,Horror,Switzerland,,
False,99896,A bodyguard of a top politician is so dedicated that he's in danger of losing his own identity.,0.62301,The Custodian,6.3,4.0,2007,Abril,Drama,Argentina,,
False,97128,"El ángel de Budapest (Angel of Budapest) is a Spanish 2011 television World War II-Holocaust miniseries based on the book ""Un español frente al Holocausto"" (A Spanish against the Holocaust) written by journalist and radio executive director Diego Carcedo. The plot focuses on Ángel Sanz Briz, a Spanish ambassador in Hungary during World War II who helped to save the lives of thousands of jews from the Holocaust by lodging them in Spanish safe houses in Budapest.",0.131282,El ángel de Budapest,5.0,1.0,2011,Diciembre,War,Spain,,
False,333318,"Aram is a wearied accountant with an unbearably dull existence. With a nagging wife who berates him for not being assertive enough, and a measly paycheck, he quietly suffers while awaiting a long-deserved promotion. But there's more to Aram than his mild-mannered demeanor lets on: he has been secretly devising a scheme to finally get what he feels he is owed. One day he asserts his power menacingly when he kidnaps a schoolgirl and keeps her tied up in an abandoned warehouse. What seems like the perfect plan soon unravels into his worst nightmare, and his carefully constructed scheme comes crashing down piece by bloody piece.",0.378619,Scherzo Diabolico,6.0,8.0,2015,Abril,Comedy,United States of America,,Adrián García Bogliano
False,352094,Alejandro Toledo comes out of his retirement from crime to help a community reclaim land stolen from them by a beautiful but ruthless businesswoman and her clan.,0.728012,Ladrones,3.5,2.0,2015,Octubre,Crime,Dominican Republic,,
False,261102,"The story focuses on Valeria (Charlotte Vega), a young woman who has just moved to Madrid after the separation of their parents. In his new institute, Valeria is forced to attend a meeting with the counselor to which also serves other classmates. What at first seems a bad start for the new existence of Valeria, becoming just the beginning of an amazing life experience. New friendships, a city full of possibilities, first love... intense experiences that will forever change the lives of this new group of friends.",5.074475,The Club of the Misunderstood,6.7,104.0,2014,Diciembre,Drama,Spain,Charlotte Vega,
False,350846,"Recently escaped from reformatory, Reinaldo struggles to get by in the streets of Havana in the late 90s, one of the worst decades for Cuban society. Hopes, disillusionment, rum, good humor and above all hunger, accompany him in his wanderings, until he meets Magda and Yunisleidy, survivors like himself. In one or the other's arms, he will try to escape the material and moral misery surrounding him, living love, passion, tenderness and uninhibited sex to the limit.",0.970239,The King of Havana,5.7,9.0,2015,Septiembre,Drama,Spain,,
False,362579,"Anabel and his two roommates are looking for someone to share the rent. They choose an older gentleman who gain their trust, but soon they discover a strange and disturbing presence.",2.038121,Anabel,8.6,8.0,2015,Octubre,Thriller,Spain,Ana de Armas,
False,394684,"Madrid, summer 2011. Economic crisis. 15-M movement and 1.5 million pilgrims waiting for the Pope’s arrival live side by side in a Madrid that’s hotter and more chaotic than ever. In this context, detectives Velarde and Alfaro must find what seems to be a serial killer. Their against-the-clock hunt will make them realise something they’d never imagined: neither of them are so very different from the killer.",8.370964,May God Forgive Us,6.9,77.0,2016,Octubre,Thriller,Spain,,
False,361777,"A tale of cheats and impostors, taking its inspiration from true facts and from one of the most intriguing characters of recent decades: the spy Francisco Paesa.",3.138159,Smoke & Mirrors,6.7,50.0,2016,Septiembre,History,Spain,,
False,393158,"A mass suicide involving members of a cult takes place in the Canary Islands. Gabriel's younger sister, Cordelia, who he hasn't seen for years, was one of the cult followers. Gabriel decides to travel there and find out what happened.",0.75356,The Cliff,5.2,6.0,2016,Junio,Romance,Spain,,
False,317938,"Nicolás, a photographer, has suffered epilepsy since childhood and he is forced to take care of himself and sacrifice a lot, though he lives a normal life. On the other hand, Isabel is a woman who, apparently, has her whole life figured out although her mother is ill and she has no choice but to try to save her. Isabel and Nicolás fall in love in spite of themselves, their demons, their ghosts, and their weaknesses. Suddenly engaged in a relationship none of them would have even dared to imagine, they experience the love, passion, insecurity, fear, and allergy to commitment typical in people who are drifting away.",0.207,You Will Know What to Do With Me,6.0,1.0,2016,Mayo,Drama,Mexico,,
